GOV,Level of government,TAX,Revenue category,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
FED,Federal or Central government,5111,5111 Value added taxes,2005,2005,LSL,Loti,6,Millions,,,655.654,,
FED,Federal or Central government,5111,5111 Value added taxes,2006,2006,LSL,Loti,6,Millions,,,714.585,,
FED,Federal or Central government,5111,5111 Value added taxes,2007,2007,LSL,Loti,6,Millions,,,847.873,,
FED,Federal or Central government,5111,5111 Value added taxes,2008,2008,LSL,Loti,6,Millions,,,987.716,,
FED,Federal or Central government,5111,5111 Value added taxes,2009,2009,LSL,Loti,6,Millions,,,1034.976,,
FED,Federal or Central government,5111,5111 Value added taxes,2010,2010,LSL,Loti,6,Millions,,,1281.187,,
FED,Federal or Central government,5111,5111 Value added taxes,2011,2011,LSL,Loti,6,Millions,,,1369.552,,
FED,Federal or Central government,5111,5111 Value added taxes,2012,2012,LSL,Loti,6,Millions,,,1640.425,,
FED,Federal or Central government,5111,5111 Value added taxes,2013,2013,LSL,Loti,6,Millions,,,1732.3,,
FED,Federal or Central government,5111,5111 Value added taxes,2014,2014,LSL,Loti,6,Millions,,,2116.794,,
FED,Federal or Central government,5111,5111 Value added taxes,2015,2015,LSL,Loti,6,Millions,,,2210.184,,
FED,Federal or Central government,5111,5111 Value added taxes,2016,2016,LSL,Loti,6,Millions,,,2253.986,,
FED,Federal or Central government,5111,5111 Value added taxes,2017,2017,LSL,Loti,6,Millions,,,2414.009,,
FED,Federal or Central government,5111,5111 Value added taxes,2018,2018,LSL,Loti,6,Millions,,,2880.249,,
FED,Federal or Central government,5111,5111 Value added taxes,2019,2019,LSL,Loti,6,Millions,,,2906.641,,
FED,Federal or Central government,5111,5111 Value added taxes,2020,2020,LSL,Loti,6,Millions,,,2607.66,,
FED,Federal or Central government,5111,5111 Value added taxes,2021,2021,LSL,Loti,6,Millions,,,3121.55,,
NES,Total,5111,5111 Value added taxes,2004,2004,LSL,Loti,6,Millions,,,659.816,,
NES,Total,5111,5111 Value added taxes,2005,2005,LSL,Loti,6,Millions,,,655.654,,
NES,Total,5111,5111 Value added taxes,2006,2006,LSL,Loti,6,Millions,,,714.585,,
NES,Total,5111,5111 Value added taxes,2007,2007,LSL,Loti,6,Millions,,,847.873,,
NES,Total,5111,5111 Value added taxes,2008,2008,LSL,Loti,6,Millions,,,987.716,,
NES,Total,5111,5111 Value added taxes,2009,2009,LSL,Loti,6,Millions,,,1034.976,,
NES,Total,5111,5111 Value added taxes,2010,2010,LSL,Loti,6,Millions,,,1281.187,,
NES,Total,5111,5111 Value added taxes,2011,2011,LSL,Loti,6,Millions,,,1369.552,,
NES,Total,5111,5111 Value added taxes,2012,2012,LSL,Loti,6,Millions,,,1640.425,,
NES,Total,5111,5111 Value added taxes,2013,2013,LSL,Loti,6,Millions,,,1732.3,,
NES,Total,5111,5111 Value added taxes,2014,2014,LSL,Loti,6,Millions,,,2116.794,,
NES,Total,5111,5111 Value added taxes,2015,2015,LSL,Loti,6,Millions,,,2210.184,,
NES,Total,5111,5111 Value added taxes,2016,2016,LSL,Loti,6,Millions,,,2253.986,,
NES,Total,5111,5111 Value added taxes,2017,2017,LSL,Loti,6,Millions,,,2414.009,,
NES,Total,5111,5111 Value added taxes,2018,2018,LSL,Loti,6,Millions,,,2880.249,,
NES,Total,5111,5111 Value added taxes,2019,2019,LSL,Loti,6,Millions,,,2906.641,,
NES,Total,5111,5111 Value added taxes,2020,2020,LSL,Loti,6,Millions,,,2607.66,,
NES,Total,5111,5111 Value added taxes,2021,2021,LSL,Loti,6,Millions,,,3121.55,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2004,2004,LSL,Loti,6,Millions,,,246.661,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2005,2005,LSL,Loti,6,Millions,,,252.172,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2006,2006,LSL,Loti,6,Millions,,,270.351,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2007,2007,LSL,Loti,6,Millions,,,319.629,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2008,2008,LSL,Loti,6,Millions,,,368.742,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2009,2009,LSL,Loti,6,Millions,,,362.632,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2010,2010,LSL,Loti,6,Millions,,,473.487,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2011,2011,LSL,Loti,6,Millions,,,495.676,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2012,2012,LSL,Loti,6,Millions,,,568.796,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2013,2013,LSL,Loti,6,Millions,,,552.048,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2014,2014,LSL,Loti,6,Millions,,,705.095,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2015,2015,LSL,Loti,6,Millions,,,780.074,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2016,2016,LSL,Loti,6,Millions,,,798.186,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2017,2017,LSL,Loti,6,Millions,,,795.215,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2018,2018,LSL,Loti,6,Millions,,,880.346,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2019,2019,LSL,Loti,6,Millions,,,896.008,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2020,2020,LSL,Loti,6,Millions,,,661.731,,
FED,Federal or Central government,5111_L01_LSO,VAT on imports,2021,2021,LSL,Loti,6,Millions,,,840.805,,
NES,Total,5111_L01_LSO,VAT on imports,2004,2004,LSL,Loti,6,Millions,,,246.661,,
NES,Total,5111_L01_LSO,VAT on imports,2005,2005,LSL,Loti,6,Millions,,,252.172,,
NES,Total,5111_L01_LSO,VAT on imports,2006,2006,LSL,Loti,6,Millions,,,270.351,,
NES,Total,5111_L01_LSO,VAT on imports,2007,2007,LSL,Loti,6,Millions,,,319.629,,
NES,Total,5111_L01_LSO,VAT on imports,2008,2008,LSL,Loti,6,Millions,,,368.742,,
NES,Total,5111_L01_LSO,VAT on imports,2009,2009,LSL,Loti,6,Millions,,,362.632,,
NES,Total,5111_L01_LSO,VAT on imports,2010,2010,LSL,Loti,6,Millions,,,473.487,,
NES,Total,5111_L01_LSO,VAT on imports,2011,2011,LSL,Loti,6,Millions,,,495.676,,
NES,Total,5111_L01_LSO,VAT on imports,2012,2012,LSL,Loti,6,Millions,,,568.796,,
NES,Total,5111_L01_LSO,VAT on imports,2013,2013,LSL,Loti,6,Millions,,,552.048,,
NES,Total,5111_L01_LSO,VAT on imports,2014,2014,LSL,Loti,6,Millions,,,705.095,,
NES,Total,5111_L01_LSO,VAT on imports,2015,2015,LSL,Loti,6,Millions,,,780.074,,
NES,Total,5111_L01_LSO,VAT on imports,2016,2016,LSL,Loti,6,Millions,,,798.186,,
NES,Total,5111_L01_LSO,VAT on imports,2017,2017,LSL,Loti,6,Millions,,,795.215,,
NES,Total,5111_L01_LSO,VAT on imports,2018,2018,LSL,Loti,6,Millions,,,880.346,,
NES,Total,5111_L01_LSO,VAT on imports,2019,2019,LSL,Loti,6,Millions,,,896.008,,
NES,Total,5111_L01_LSO,VAT on imports,2020,2020,LSL,Loti,6,Millions,,,661.731,,
NES,Total,5111_L01_LSO,VAT on imports,2021,2021,LSL,Loti,6,Millions,,,840.805,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2004,2004,LSL,Loti,6,Millions,,,413.154,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2005,2005,LSL,Loti,6,Millions,,,403.482,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2006,2006,LSL,Loti,6,Millions,,,444.234,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2007,2007,LSL,Loti,6,Millions,,,528.243,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2008,2008,LSL,Loti,6,Millions,,,618.974,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2009,2009,LSL,Loti,6,Millions,,,672.344,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2010,2010,LSL,Loti,6,Millions,,,807.7,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2011,2011,LSL,Loti,6,Millions,,,873.876,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2012,2012,LSL,Loti,6,Millions,,,1071.629,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2013,2013,LSL,Loti,6,Millions,,,1180.252,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2014,2014,LSL,Loti,6,Millions,,,1411.699,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2015,2015,LSL,Loti,6,Millions,,,1430.11,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2016,2016,LSL,Loti,6,Millions,,,1455.8,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2017,2017,LSL,Loti,6,Millions,,,1618.794,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2018,2018,LSL,Loti,6,Millions,,,1999.903,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2019,2019,LSL,Loti,6,Millions,,,2010.633,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2020,2020,LSL,Loti,6,Millions,,,1945.929,,
FED,Federal or Central government,5111_L02_LSO,VAT - Domestic (Net),2021,2021,LSL,Loti,6,Millions,,,2280.745,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2004,2004,LSL,Loti,6,Millions,,,413.154,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2005,2005,LSL,Loti,6,Millions,,,403.482,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2006,2006,LSL,Loti,6,Millions,,,444.234,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2007,2007,LSL,Loti,6,Millions,,,528.243,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2008,2008,LSL,Loti,6,Millions,,,618.974,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2009,2009,LSL,Loti,6,Millions,,,672.344,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2010,2010,LSL,Loti,6,Millions,,,807.7,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2011,2011,LSL,Loti,6,Millions,,,873.876,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2012,2012,LSL,Loti,6,Millions,,,1071.629,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2013,2013,LSL,Loti,6,Millions,,,1180.252,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2014,2014,LSL,Loti,6,Millions,,,1411.699,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2015,2015,LSL,Loti,6,Millions,,,1430.11,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2016,2016,LSL,Loti,6,Millions,,,1455.8,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2017,2017,LSL,Loti,6,Millions,,,1618.794,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2018,2018,LSL,Loti,6,Millions,,,1999.903,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2019,2019,LSL,Loti,6,Millions,,,2010.633,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2020,2020,LSL,Loti,6,Millions,,,1945.929,,
NES,Total,5111_L02_LSO,VAT - Domestic (Net),2021,2021,LSL,Loti,6,Millions,,,2280.745,,
FED,Federal or Central government,5112,5112 Sales tax,2004,2004,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2005,2005,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2006,2006,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2007,2007,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2008,2008,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2009,2009,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2010,2010,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2011,2011,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2012,2012,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2013,2013,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2014,2014,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2015,2015,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2016,2016,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2017,2017,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2018,2018,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2019,2019,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2020,2020,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5112,5112 Sales tax,2021,2021,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2004,2004,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2005,2005,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2006,2006,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2007,2007,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2008,2008,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2009,2009,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2010,2010,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2011,2011,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2012,2012,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2013,2013,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2014,2014,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2015,2015,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2016,2016,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2017,2017,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2018,2018,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2019,2019,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2020,2020,LSL,Loti,6,Millions,,,0,,
NES,Total,5112,5112 Sales tax,2021,2021,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2004,2004,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2005,2005,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2006,2006,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2007,2007,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2008,2008,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2009,2009,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2010,2010,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2011,2011,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2012,2012,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2013,2013,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2014,2014,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2015,2015,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2016,2016,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2017,2017,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2018,2018,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2019,2019,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2020,2020,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5113,5113 Other (than value added and sales tax),2021,2021,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2004,2004,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2005,2005,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2006,2006,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2007,2007,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2008,2008,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2009,2009,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2010,2010,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2011,2011,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2012,2012,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2013,2013,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2014,2014,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2015,2015,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2016,2016,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2017,2017,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2018,2018,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2019,2019,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2020,2020,LSL,Loti,6,Millions,,,0,,
NES,Total,5113,5113 Other (than value added and sales tax),2021,2021,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5120,5120 Taxes on specific goods and services,2004,2004,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5120,5120 Taxes on specific goods and services,2005,2005,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5120,5120 Taxes on specific goods and services,2006,2006,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5120,5120 Taxes on specific goods and services,2007,2007,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5120,5120 Taxes on specific goods and services,2008,2008,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5120,5120 Taxes on specific goods and services,2009,2009,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5120,5120 Taxes on specific goods and services,2010,2010,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5120,5120 Taxes on specific goods and services,2011,2011,LSL,Loti,6,Millions,,,0,,
FED,Federal or Central government,5120,5120 Taxes on specific goods and services,2012,2012,LSL,Loti,6,Millions,,,0,,
